"model","price","objem","age","tachometer","seo_name","kombi","district","district_id","district_seo_name","entity_id","img_url","index"
"rapid",259900,1,4.74469541409993,162612,"benzin",0,"Mladá Boleslav",53,"mlada-boleslav",53,"http://d19-a.sdn.cz/d_19/c_img_QR_E9/g6tMPh.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11143
"rapid",233900,1.2,8.08213552361396,106635,"benzin",0,"Mladá Boleslav",53,"mlada-boleslav",53,"http://d19-a.sdn.cz/d_19/c_img_QO_Ey/FQKBLB.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11144
"rapid",249900,1.6,6.69404517453799,189277,"nafta",0,"Mladá Boleslav",53,"mlada-boleslav",53,"http://d19-a.sdn.cz/d_19/c_img_QJ_Ec/lp9MUh.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11145
"rapid",270000,1.2,6.77618069815195,109412,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QJ_Eb/wvkLp1.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11146
"rapid",189000,1.2,8.48733744010951,145254,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gV_r/sOMFnn.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11147
"rapid",269900,1.2,5.25667351129363,87221,"benzin",0,"Semily",34,"semily",34,"http://d19-a.sdn.cz/d_19/c_img_gZ_p/nKfFpo.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11148
"rapid",308000,1,4.32032854209446,40222,"benzin",0,"Tábor",7,"tabor",7,"http://d19-a.sdn.cz/d_19/c_img_QQ_Ep/WCSGJW.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11149
"rapid",249000,1.4,5.73853524982888,185619,"nafta",0,"Nymburk",55,"nymburk",55,"http://d19-a.sdn.cz/d_19/c_img_gT_r/vKzFRs.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11150
"rapid",280000,1.4,6.20123203285421,74094,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gV_r/Np2FSi.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11151
"rapid",299000,1,3.15400410677618,78359,"benzin",0,"Praha-východ",56,"praha-vychod",56,"http://d19-a.sdn.cz/d_19/c_img_QP_ER/YYQF8u.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11152
"rapid",339000,1,3.57289527720739,45020,"benzin",0,"Praha-východ",56,"praha-vychod",56,"http://d19-a.sdn.cz/d_19/c_img_QI_D9/4ItF9m.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11153
"rapid",239000,1.4,9.40451745379877,150775,"benzin",0,"Kroměříž",39,"kromeriz",39,"http://d19-a.sdn.cz/d_19/c_img_QL_E0/0OFF5T.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11154
"rapid",219000,1.6,8.85968514715948,122215,"nafta",0,"Kolín",51,"kolin",51,"http://d19-a.sdn.cz/d_19/c_img_QN_Eq/GPIF6o.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11155
"rapid",210000,1.4,6.46954140999316,123911,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QI_D9/gAUL4b.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11156
"rapid",172000,1.2,7.92607802874743,79657,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gV_r/59vE35.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11157
"rapid",146000,1.2,8.78302532511978,161619,"lpg-benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QN_Eq/1JEFoH.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11158
"rapid",240000,1.2,7.35112936344969,130869,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gV_r/WDhFT0.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11159
"rapid",249000,1.4,5.15263518138261,102188,"nafta",0,"Praha-západ",57,"praha-zapad",57,"http://d19-a.sdn.cz/d_19/c_img_gX_p/bj8Juw.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11160
"rapid",160000,1.2,8.5886379192334,199737,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gW_p/tHNFXw.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11161
"rapid",260000,1.2,8.10130047912389,89888,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gS_p/DjqEcd.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11162
"rapid",285900,1.2,6.15195071868583,71160,"benzin",0,"Karviná",62,"karvina",62,"http://d19-a.sdn.cz/d_19/c_img_QL_E1/t1WFDd.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11163
"rapid",379000,1,4.65434633812457,54267,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gX_p/DMdDu0.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11164
"rapid",239000,1.2,8.07392197125257,99645,"benzin",0,"Blansko",71,"blansko",6131,"http://d19-a.sdn.cz/d_19/c_img_gU_n/rRMDcU.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11165
"rapid",179900,1.6,10.3189596167009,156000,"nafta",0,"Benešov",48,"benesov",3469,"http://d19-a.sdn.cz/d_19/c_img_QK_E2/GbbESk.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11166
"rapid",316000,1.4,7.04175222450376,67702,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gR_o/fBGDI0.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11167
"rapid",228000,1,3.98631074606434,152648,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",3468,"http://d19-a.sdn.cz/d_19/c_img_QP_ER/rQRF6G.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11168
"rapid",208000,1,3.98631074606434,190509,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",3468,"http://d19-a.sdn.cz/d_19/c_img_QJ_Eb/CJVF4R.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11169
"rapid",289000,1.2,5.75770020533881,93959,"benzin",0,"Plzeň-město",12,"plzen-mesto",12,"http://d19-a.sdn.cz/d_19/c_img_QP_ER/UewD4c.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11170
"rapid",259900,1.2,6.48596851471595,50200,"benzin",0,"Náchod",31,"nachod",31,"http://d19-a.sdn.cz/d_19/c_img_gR_o/XRfC6Y.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11171
"rapid",319000,1,4.32032854209446,61335,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gR_q/9SvFnl.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11172
"rapid",279000,1.6,5.81519507186858,129777,"nafta",0,"Louny",24,"louny",24,"http://d19-a.sdn.cz/d_19/c_img_gQ_o/cMRC1f.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11173
"rapid",189800,1.6,8.21081451060917,179713,"nafta",0,"Plzeň-město",12,"plzen-mesto",12,"http://d19-a.sdn.cz/d_19/c_img_QR_E8/xMhDn8.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11174
"rapid",239000,1.2,7.29637234770705,121621,"benzin",0,"Benešov",48,"benesov",48,"http://d19-a.sdn.cz/d_19/c_img_QL_E0/NVMDb6.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11175
"rapid",249800,1,4.84052019164956,135204,"benzin",0,"Olomouc",42,"olomouc",42,"http://d19-a.sdn.cz/d_19/c_img_gQ_o/LXPCeY.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11176
"rapid",347000,1,4.48733744010951,46863,"benzin",0,"Cheb",9,"cheb",9,"http://d19-a.sdn.cz/d_19/c_img_gW_p/jPKCUV.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11177
"rapid",269000,1.4,8.85420944558522,69000,"benzin",0,"Žďár nad Sázavou",70,"zdar-nad-sazavou",70,"http://d19-a.sdn.cz/d_19/c_img_gU_n/XJVCL0.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11178
"rapid",239000,1.2,6.42299794661191,111524,"benzin",0,"Třebíč",69,"trebic",69,"http://d19-a.sdn.cz/d_19/c_img_QK_E2/UlaCrM.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11179
"rapid",199000,1.2,8.97467488021903,105972,"benzin",0,"Kladno",50,"kladno",50,"http://d19-a.sdn.cz/d_19/c_img_QL_E0/QGvDaK.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11180
"rapid",181000,1.2,8.44079397672827,149182,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QR_E8/XXUCkX.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11181
"rapid",320000,1,4.7419575633128,53841,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QN_Eq/ZeICbc.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11182
"rapid",295000,1,4.24093086926762,74000,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QN_Eq/AJRCba.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11183
"rapid",276000,1,5.04585900068446,76049,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QM_Ey/lNrCay.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11184
"rapid",230000,1.4,4.70636550308008,137886,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gQ_o/GatByu.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11185
"rapid",136000,1.2,9.65092402464066,146105,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gX_p/8FPBx2.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11186
"rapid",136000,1.2,8.21629021218344,191622,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gT_r/vdnBwX.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11187
"rapid",193000,1.2,7.99726214921287,73537,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QJ_Eb/cIuCVk.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11188
"rapid",261000,1.6,5.87816563997262,114532,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QQ_Ep/iW3CW7.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11189
"rapid",167000,1.2,7.54004106776181,130319,"lpg-benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QK_E2/76LCUz.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11190
"rapid",270000,1.2,6.54893908281999,74497,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gZ_p/LY1Fbx.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11191
"rapid",303000,1,4.32032854209446,34178,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QO_Eq/ymoBxj.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11192
"rapid",239800,1.2,9.31964407939767,91700,"benzin",0,"Náchod",31,"nachod",31,"http://d19-a.sdn.cz/d_19/c_img_QJ_Eb/aWuBcV.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11193
"rapid",229900,1.6,7.90143737166324,186975,"nafta",0,"Domažlice",8,"domazlice",8,"http://d19-a.sdn.cz/d_19/c_img_gT_r/45UBDa.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11194
"rapid",244000,1.2,8.23545516769336,88502,"benzin",0,"Olomouc",42,"olomouc",42,"http://d19-a.sdn.cz/d_19/c_img_QK_E2/vwuBhe.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11195
"rapid",299900,1,4.86242299794661,73077,"benzin",0,"Nový Jičín",63,"novy-jicin",63,"http://d19-a.sdn.cz/d_19/c_img_gV_r/7xt4X.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11196
"rapid",256000,1,3.46064339493498,48286,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gV_r/SjAlN.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11197
"rapid",241000,1,4.97741273100616,73163,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QR_E8/Rsppz.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11198
"rapid",165000,1.2,7.80835044490075,132557,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gQ_o/dkjig.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11199
"rapid",280000,1,3.6249144421629,59305,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gR_o/X1Ghv.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11200
"rapid",175000,1.2,7.40588637919233,179741,"benzin",0,"Cheb",9,"cheb",9,"http://d19-a.sdn.cz/d_19/c_img_QL_E0/PU5ip.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11201
"rapid",359000,1,3.23613963039014,40851,"benzin",0,"Ústí nad Labem",27,"usti-nad-labem",27,"http://d19-a.sdn.cz/d_19/c_img_gW_p/lzYbO.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11202
"rapid",245000,1.2,7.01984941820671,115147,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QN_Ep/RGEWLC.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11203
"rapid",279900,1,4.40520191649555,78000,"benzin",0,"Uherské Hradiště",41,"uherske-hradiste",11648,"http://d19-a.sdn.cz/d_19/c_img_QI_D8/2SPeOQ.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11204
"rapid",249900,1.2,10.1519507186858,110533,"benzin",0,"Olomouc",42,"olomouc",20,"http://d19-a.sdn.cz/d_19/c_img_QL_Ey/B9JClb.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11205
"rapid",269000,1.2,5.71937029431896,118000,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QO_Ep/CiaDoQ.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11206
"rapid",191000,1.4,5.35523613963039,150271,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QO_Ep/VcLDdP.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11207
"rapid",279000,1,4.32032854209446,18137,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gX_o/f2qGhy.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11208
"rapid",199990,1.2,8.90075290896646,147973,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QO_Ep/45MDOK.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11209
"rapid",270000,1,4.95277207392197,76471,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QP_EQ/UVjd8q.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11210
"rapid",245000,1,4.9719370294319,56848,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QQ_Ep/gLiDDK.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11211
"rapid",290000,1,5.15811088295688,55300,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QL_Ez/QoBMZd.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11212
"rapid",330000,1,3.80013689253936,38405,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gS_n/pPtI9A.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11213
"rapid",200000,1.2,9.27857631759069,105922,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QM_Ex/CNCPgx.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11214
"rapid",250000,1,5.09240246406571,122854,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QI_D8/PRuHy9.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11215
"rapid",210000,1.4,6.74058863791923,97839,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QJ_EY/rLrPO3.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11216
"rapid",210000,1.6,9.07049965776865,87025,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gT_q/z8orR.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11217
"rapid",310000,1,4.26009582477755,54915,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QO_Eo/74xLTJ.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11218
"rapid",320000,1,4.20260095824778,50947,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gT_o/Pq8GEZ.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11219
"rapid",270000,1,4.45448323066393,87921,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gS_o/c3QJGa.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11220
"rapid",240000,1.2,7.40588637919233,55940,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QO_Ey/4BtCN0.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11221
"rapid",225000,1,5.42642026009583,80318,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gQ_n/vsGOUS.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11222
"rapid",236000,1.6,7.52635181382615,142518,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QN_En/TBIP8K.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11223
"rapid",220000,1.2,7.84941820670773,42058,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gV_q/KxYQg4.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11224
"rapid",280000,1,3.72621492128679,79068,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gR_l/IlaDuc.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11225
"rapid",255000,1,5.22108145106092,96911,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gZ_o/XDnF5N.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11226
"rapid",210000,1.2,7.72621492128679,101934,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QR_E7/dWIEBO.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11227
"rapid",265000,1,3.93429158110883,93123,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QR_E7/qMiKmb.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11228
"rapid",245000,1.6,7.69062286105407,106426,"nafta",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_gR_n/0RyGcZ.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11229
"rapid",235000,1.2,8.03559206023272,55210,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QL_Ez/RI5JDt.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11230
"rapid",300000,1,4.74469541409993,33195,"benzin",0,"Hlavní město Praha",47,"hlavni-mesto-praha",47,"http://d19-a.sdn.cz/d_19/c_img_QR_E6/0zGIK5.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11231
"rapid",368000,1,3.55099247091034,52707,"benzin",0,"Tábor",7,"tabor",7,"http://d19-a.sdn.cz/d_19/c_img_gY_o/2aNVvK.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11232
"rapid",225000,1,4.44079397672827,173994,"benzin",0,"Praha-východ",56,"praha-vychod",56,"http://d19-a.sdn.cz/d_19/c_img_gQ_n/4euVfG.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11233
"rapid",154990,1.2,9.06776180698152,164800,"benzin",0,"Praha-východ",56,"praha-vychod",4218,"http://d19-a.sdn.cz/d_19/c_img_gV_q/msgVfA.jpeg?fl=exf|crr,1.33333,0|res,1024,768,1|wrm,/watermark/sauto.png,10,10|jpg,80,,1",11234
